X	logFC	FDR
NCU05978	4.39662434338646	7.89198199551098e-06
xlr-1	3.30087667702252	8.02255027599368e-06
NCU08635	3.54975837532266	8.18435873717955e-06
NCU04438	5.44330490117606	8.21050332702327e-06
NCU08640	3.99377973201943	8.2188168000538e-06
NCU00052	2.20973627727839	8.32305587117634e-06
NCU17048	2.05001921855289	8.49169523645753e-06
NCU07254	3.6705011469337	8.52860879441962e-06
NCU06390	2.43708496280507	8.53705659491658e-06
NCU08432	3.41004317595793	8.61847688403308e-06
NCU05723	2.74417536081738	8.62750663529226e-06
NCU05643	2.22206256581856	8.82433434908735e-06
NCU05613	5.59196038633622	9.13541670566906e-06
NCU10457	3.22583847044361	9.13541670566906e-06
NCU02331	5.68759078538434	9.1624632484479e-06
NCU05519	2.74979659365704	9.37488840335301e-06
crf9-1	2.00205175490304	9.47536143659511e-06
NCU04746	3.39373843680438	9.61583302418871e-06
NCU02299	2.15891507279981	9.72460947775615e-06
NCU05839	3.14634096689977	9.8011061012162e-06
NCU16876	4.36283838570526	1.03177596970882e-05
NCU09117	2.05451027290973	1.04646896580654e-05
NCU09059	2.78491948101689	1.04999723534466e-05
NCU09418	4.56191406988589	1.05312948805079e-05
con-8	4.85617429325042	1.05441273823541e-05
NCU09966	6.40354354030192	1.06028206094467e-05
NCU05101	3.67184465040165	1.06141988359233e-05
NCU06650	3.74090274493815	1.07053671853615e-05
NCU04955	3.35745398350058	1.08833336106758e-05
NCU03785	2.68029053694096	1.08833336106758e-05
NCU01057	4.07106717321908	1.10467387575664e-05
NCU06555	2.67998610250096	1.1071790827567e-05
gpr-1	3.93598297424802	1.11294699418429e-05
bek-2	2.10809551511392	1.14979706192618e-05
NCU04223	3.75490443580796	1.15522975092137e-05
pex8	2.20228181096186	1.16317611378505e-05
NCU08851	3.55369913807571	1.16317611378505e-05
NCU06250	3.72760102950407	1.18000211339539e-05
NCU00574	3.37036888931584	1.20381781033903e-05
NCU09875	6.43154814909192	1.26676521204483e-05
NCU00787	2.69837338020897	1.26788709535764e-05
NCU04725	2.60348820725573	1.34184020681258e-05
cyp450-31	2.57972459727165	1.39598467244601e-05
NCU04897	2.33156185381818	1.41949957557277e-05
NCU07745	2.91394373609076	1.43047043929347e-05
NCU05678	5.22023311440902	1.47336171626789e-05
NCU01313	4.54057762734455	1.49055588382137e-05
NCU08789	5.7224547118338	1.5107062773556e-05
NCU00270	2.05944792648646	1.5355095037338e-05
NCU03646	2.72567475627365	1.53883690880617e-05
NCU00781	4.128929290007	1.54928220098522e-05
NCU02910	2.19316751147928	1.55619992320103e-05
NCU10732	2.79836239243428	1.56584860714227e-05
NCU07105	7.02796888008314	1.60340996365412e-05
NCU12132	3.66095564961524	1.6305823235193e-05
NCU07302	6.10385904247203	1.63684253734937e-05
gh76-3	2.89142510552698	1.67164356426083e-05
NCU06824	4.74246413617424	1.67710702629621e-05
NCU04988	2.2421599445872	1.68509320069345e-05
NCU02130	2.42606934780995	1.68829271446124e-05
NCU03388	3.20366416552885	1.69052768690405e-05
NCU08558	2.92110939402632	1.71617200819573e-05
NCU07237	2.59814510295309	1.72843687930491e-05
NCU00859	3.94893875176595	1.76415623639654e-05
NCU02643	2.84268745444047	1.82328755768857e-05
aod-5	2.26678196877128	1.83987839488261e-05
NCU09604	2.55835185256606	1.84998736904658e-05
NCU08746	4.89989898524031	1.93131963288839e-05
NCU07065	2.15151605874023	1.97753328659671e-05
NCU06902	5.63914302971727	1.9797407894005e-05
NCU01428	2.72050779391378	2.0376077723886e-05
NCU06070	2.60855067008463	2.07487443411603e-05
fdh	3.28425753331392	2.0863087994834e-05
NCU09952	4.82565996824426	2.09231611869264e-05
NCU04701	3.31769946623601	2.10351052411182e-05
mus-18	2.72284748092103	2.14934314168139e-05
NCU01456	2.3839380225663	2.17928344383445e-05
NCU08800	5.99190592866406	2.22263277736344e-05
NCU02977	2.45462860673602	2.33005255637009e-05
NCU07211	5.67224953904338	2.3396222156118e-05
NCU08533	7.8055151419669	2.44386705634741e-05
NCU00250	4.2214338777718	2.44788032574975e-05
NCU03562	2.81001376522563	2.47093042539633e-05
sms-2	4.17349920157755	2.48321240169866e-05
NCU16859	2.59148584671332	2.51332732202592e-05
NCU08917	5.19884842874143	2.6102515538949e-05
NCU10570	2.64817996924326	2.69480281647156e-05
NCU04919	4.5292165254966	2.72308383297007e-05
NCU05151	2.17807851146943	2.73887676202791e-05
NCU07327	2.66305897470492	2.75760201778386e-05
rca-1	2.71934755962114	2.8530819079877e-05
NCU09253	2.9251787490827	2.91431710056938e-05
NCU04705	6.39297412569362	2.94059131961674e-05
NCU10605	4.23907101412757	3.03521442605258e-05
NCU08260	6.70562198523745	3.03594932050908e-05
NCU01645	2.27694806902622	3.05952819995121e-05
NCU04199	2.01181438996855	3.11140241850518e-05
NCU03909	3.34028499775482	3.13269330191868e-05
NCU00231	2.72883079628119	3.13767448189111e-05
NCU05903	2.34027204159421	3.14556632102227e-05
NCU01923	2.99281724024397	3.21320591096529e-05
NCU05572	3.78916410836857	3.25633915615933e-05
NCU02137	2.00725292402874	3.26699183578855e-05
NCU07163	3.76843909975042	3.30506749544379e-05
NCU02321	2.73371937727903	3.39460255085024e-05
NCU07668	2.58492048643131	3.39460255085024e-05
NCU07501	4.61969275163573	3.49503000174581e-05
NCU09176	3.05785901944727	3.5342578377992e-05
NCU05693	2.32240646603112	3.54208781572723e-05
NCU09957	4.17881000928933	3.55017593422315e-05
NCU00782	4.11357795543962	3.59683714999707e-05
NCU09837	3.97211593273694	3.74784967427431e-05
NCU01432	2.42580333437802	3.80320243561005e-05
NCU16418	2.74526268750627	3.82760898716264e-05
gh61-6	2.34642163791908	3.8751356162116e-05
NCU04901	2.77155487586722	3.89002562449519e-05
NCU10027	2.59799192300621	4.10791435432448e-05
NCU01294	2.27248589998881	4.21722943434389e-05
NCU11305	4.00896013557485	4.25909159629144e-05
NCU03451	2.99110868855967	4.39788961886904e-05
NCU12036	5.06541252445279	4.46659700874353e-05
NCU05201	2.20335632799585	4.5277004354588e-05
NCU17264	2.3027799139203	4.6952760615303e-05
NCU02145	3.19360526869047	4.73631938304074e-05
NCU07216	5.80533050849107	4.78834752758959e-05
NCU01899	3.33486993203561	4.85006776285355e-05
NCU02860	5.9596882987242	4.85006776285355e-05
NCU08383	3.65219259087308	4.8596549503421e-05
NCU16453	2.60697763650222	4.9701729047872e-05
NCU09990	2.49319182998466	4.9701729047872e-05
NCU08229	4.28639358784771	5.01221518818564e-05
NCU04861	2.0996034489588	5.06811455364236e-05
NCU05319	3.03039759002756	5.15592003198668e-05
NCU07546	2.44030810455009	5.22126574931286e-05
NCU07508	3.22172852301574	5.34443413193492e-05
NCU16512	2.70627412437107	5.50298865760864e-05
cdt-2	2.25865266882932	5.54238669229685e-05
NCU00760	3.57810218672067	5.64866434789796e-05
NCU11416	2.03638479754259	5.66691813834302e-05
NCU10539	2.98335577012865	5.79738165936842e-05
NCU09276	3.42090362253191	6.15069018191348e-05
NCU04953	2.06510115495886	6.25206906326079e-05
NCU16474	4.61530479281232	6.26469630587674e-05
NCU03098	2.61724354967585	6.41269915977446e-05
gh18-4	3.11647696610542	6.42801865489204e-05
NCU04918	5.7224547118338	6.49236151281669e-05
NCU16406	4.88133905896511	6.58705657448909e-05
hgt-1	3.22147143011507	6.64576695578622e-05
ham-8	2.36900101980081	6.73784446668655e-05
NCU17138	2.15678880837147	6.79164226182485e-05
nca-3	2.70305595360719	6.87894408088759e-05
NCU09198	4.19430101706117	7.03950392006765e-05
NCU07759	4.82664009823545	7.13510344894369e-05
NCU07801	3.30870740704086	7.19977213151368e-05
NCU05534	3.25909967909779	7.33780546563018e-05
NCU07210	2.6171494640659	7.53216339466996e-05
NCU05648	2.02956985916845	7.84221981230274e-05
NCU02575	3.30407925708213	7.86428884120945e-05
NCU02191	2.23053492576495	7.99642675003948e-05
NCU05659	6.20941945562345	8.15027250383324e-05
NCU05711	4.74146961142887	8.21381316469859e-05
NCU09939	3.28692821241668	8.3877773355727e-05
csp-2	2.30018840052509	8.40354867363615e-05
NCU03163	3.60586856815346	8.52772615145104e-05
NCU09179	4.51725298699812	8.75865339148666e-05
gh76-1	3.55276865412974	8.80513461756213e-05
NCU06154	5.21393132381844	9.01851324746398e-05
NCU02298	3.77707679317767	9.20865209048186e-05
NCU03700	5.01681531171898	9.21278644561745e-05
NCU08918	3.98802028188524	9.21278644561745e-05
NCU07104	4.80757278618113	9.33584684456406e-05
NCU05769	6.05781156238263	9.41989269477163e-05
NCU02857	2.38138765649846	9.44244285984796e-05
NCU02311	6.4736721882467	9.61420656877834e-05
NCU10039	2.23819261369481	9.66719915009694e-05
NCU03427	3.04294109161743	9.76198727944074e-05
NCU01717	2.61225159334768	9.78485898139877e-05
NCU07044	3.15162991507543	9.95033974429042e-05
NCU17186	3.3650604756626	0.000100319968995783
NCU16461	3.12015495899834	0.000100319968995783
NCU06506	2.23574009277531	0.000100503686689294
NCU01846	2.09168870005446	0.000105225440645422
NCU05320	4.51069738852953	0.000105322155713041
gh10-1	3.66504599446293	0.000107181085395391
gh3-7	3.08483485588827	0.000107241148373609
NCU05004	3.85163979996152	0.000112515406988793
NCU02923	5.65704981821839	0.000112723878321203
NCU07095	3.17319994050665	0.000120353688661719
NCU08797	2.78752335018292	0.000120556077741937
NCU17087	4.83249513349636	0.0001230916007465
NCU01054	2.74862783509471	0.000124143672713277
NCU16009	2.91642739100054	0.000128324152583127
NCU09782	3.05879978139352	0.000132840620884965
NCU07789	3.54740031457359	0.000135786204588758
NCU17181	5.67224953904338	0.000137474638111699
NCU04515	3.59515783205441	0.000139282779189281
NCU08497	2.0841981183183	0.000142780810548899
NCU04134	3.59674064011633	0.000142900480738887
NCU05463	4.85099620265623	0.000148462604617423
NCU05059	4.63901169110447	0.000152527948151151
NCU03840	2.11703349573624	0.000153469202953336
NCU12078	6.04235201204193	0.000155424450085753
NCU02932	2.44799173388794	0.000156295048040144
NCU08830	3.58451576021729	0.000164281920441471
NCU10597	2.43201866221676	0.000164332735658857
NCU07441	2.91022384815042	0.000168149078670527
NCU05568	2.58044519465445	0.000170998157444962
NCU05080	2.83507259617537	0.000180075556308009
NCU08530	2.61208063072089	0.000190766977871698
NCU04555	2.24192509442637	0.000193242299982459
NCU08862	2.70572490952361	0.000201759097481178
NCU00229	2.99302390907252	0.000206404941259779
NCU02868	6.19424107101446	0.000207350072554756
NCU07144	2.05204370477429	0.000211309375258549
NCU07499	3.35837080051593	0.000211472619505136
NCU05668	2.57759910747063	0.000213265749169652
NCU05189	3.02173017734707	0.000215914150700339
NCU07474	3.03974490491299	0.000220429744011141
NCU07633	6.13384578103445	0.000222239758232079
NCU10161	2.79210428740052	0.000233587240763027
NCU10603	3.28891620341549	0.00023921378572215
NCU01158	2.16720292862871	0.000245453852996087
NCU17135	3.11575750439421	0.000257496734840152
NCU05825	2.1356169753498	0.000261120373367211
NCU05388	5.67224953904338	0.00026671449397435
NCU16705	4.73226610801263	0.000267304304235134
NCU05035	3.04300435070398	0.000269725092772865
NCU07840	4.25042875376827	0.000270179345230412
NCU02819	2.06537169027771	0.000281058925910737
NCU03940	2.22991076373324	0.000281058925910737
NCU16026	3.65384077310058	0.000282134036173697
NCU04948	3.54651019209627	0.000297334975260582
NCU05081	3.34842654243333	0.000299076484689633
NCU05784	3.75017963876082	0.000299076484689633
NCU16509	3.44175512050997	0.000300308239095232
NCU16924	5.24456949058433	0.000303799619188944
NCU05158	3.51586185358069	0.000305537561371319
NCU05612	5.22636752151561	0.000311685377779392
NCU16723	5.36755794965176	0.000319875786697957
NCU05912	4.88692791169171	0.000323423082756622
NCU03467	2.41989117983146	0.000330604300523518
NCU08765	4.21352099734472	0.000331558332936672
NCU07763	3.83948592044211	0.000340606390547465
NCU05091	5.92821596822021	0.000349065783730044
NCU04894	5.01306505778721	0.000351848139859172
NCU03052	3.14381586741015	0.000359548134575537
NCU03017	3.84491425917652	0.000366768082279167
NCU04890	5.40270711141376	0.000370240577148531
NCU08866	4.1849159123657	0.000374018920455512
NCU08615	3.05571769243569	0.000397704372397411
NCU05887	2.80758928300469	0.000414328938550379
NCU09949	4.75932894115419	0.000431285104610463
NCU04382	2.30508801250967	0.000433061700655425
NCU00755	2.19129210323683	0.000437852847855208
NCU05774	5.46613339286131	0.000447408913372527
NCU09766	4.80989115370597	0.00044882550401647
NCU16805	2.99711920737126	0.000449946624239093
NCU05071	2.71878347900271	0.000457144982710559
NCU16363	4.97817042784076	0.000458195830794311
NCU09231	2.27677997664572	0.000461168484491955
NCU08531	3.08027220220939	0.000463391854032032
con-10	3.89708129837405	0.000463632461289306
NCU05202	2.00267260745927	0.000474600941911381
NCU17252	3.01037352709513	0.000491544237176206
NCU16491	3.0727809418274	0.000501385133399155
NCU08818	3.35553425395128	0.000503294853479284
NCU06913	2.16005067436042	0.000534014253897525
NCU01064	3.21256871760206	0.000535611786901211
NCU02189	4.60635762155807	0.000566734692127403
NCU16014	3.22883201574133	0.000567309966481514
NCU11046	2.44722766548589	0.000591711152910643
NCU16305	4.57481103631488	0.000602533324145527
NCU04911	3.31226960707902	0.000644242182182243
NCU16025	3.14314550721048	0.000646784781441126
NCU08199	2.84972534933554	0.000674232248467262
NCU07030	2.08717453466254	0.000692247374910851
NCU02920	4.553813425988	0.000707953839644733
NCU08259	5.20828073591726	0.000712604313355143
NCU09426	3.17838671185487	0.000745463806299181
NCU07149	2.62650038976117	0.000758848932219112
NCU05079	2.64066771102213	0.000781084789780273
NCU07976	4.00296139433426	0.000796053519822089
pre-1	2.12912941609203	0.000819054377179198
NCU09948	4.02752527739613	0.000819248688845396
NCU05962	4.59854436222239	0.000823274527076832
NCU04916	4.40302535322352	0.000847524707206204
NCU02077	2.48462651818777	0.000854931518294597
NCU04869	4.85885806726311	0.000910596226611293
NCU05148	2.35092609272054	0.000922597724661125
NCU06475	2.80106836778758	0.000926323301652269
NCU00485	2.81000260381043	0.000970429269304142
NCU07219	6.37153703877335	0.000976273996825639
NCU05932	2.17641931455512	0.000988923254497043
NCU16004	2.41079210678441	0.000990904204405937
NCU09796	2.54974758961589	0.00109058238835533
NCU16911	2.14816197991293	0.00109413539262616
NCU05111	4.89761349321888	0.00109696795066901
NCU03583	2.18211274844397	0.0011033006291191
NCU01598	2.01012968598277	0.00110753534128101
NCU05462	3.14036757928362	0.00111849126952781
NCU09166	3.05113422296785	0.00113389923380709
NCU07613	3.00242422717525	0.00117654330801864
NCU08757	2.46936037311788	0.00118013727474015
NCU07627	4.44498472070501	0.00118243386877159
NCU07637	4.19019181073657	0.00118871452182899
NCU16744	4.13046848034884	0.0011889988137604
NCU10427	3.42579550744734	0.00120684902289188
NCU12045	4.29452395020488	0.00121343764480481
NCU05703	2.5150341170642	0.00121343764480481
NCU09416	2.42262847370682	0.00121505021355197
NCU09620	2.53737171755744	0.00122237941926039
NCU05039	3.06287993027123	0.00129585958091042
NCU08753	4.26352148521301	0.00132049858503061
NCU07341	4.06617162087548	0.00136385307060302
NCU06885	4.87852194996274	0.00136595113994149
NCU05940	3.01879791024627	0.0013782727187537
NCU09393	2.70134465808522	0.00141191589008762
NCU07243	4.83934989983976	0.00159885251492534
NCU16019	3.24220258091232	0.00160551365933622
NCU11396	2.66227719663217	0.00165483216540578
NCU07084	4.41091090637753	0.0016991979348438
NCU07500	3.61766701097502	0.00170767166851046
NCU08264	4.27622305095048	0.00172197806516788
NCU17272	2.56041372721068	0.00172798581387801
NCU01314	2.33793880319659	0.00174016165246491
NCU02365	2.25912873593095	0.00176373345725684
NCU04939	2.11014059277253	0.00177302958578938
NCU07644	4.57481103631488	0.00183832696921618
NCU05907	2.77469694580704	0.00188539506413575
NCU09574	3.08239564613701	0.00191631955207816
NCU09085	2.08681537308716	0.00197189099496383
NCU16600	5.06541252445279	0.00203457910210759
NCU05656	4.85885806726311	0.00206369040202569
NCU08548	3.87121697885361	0.00210737055815097
NCU06480	2.95646797325769	0.00214881505512839
NCU01209	2.07780258430384	0.00215048742693241
NCU05048	4.26972047824138	0.00231927442230637
NCU02919	4.58827796655878	0.00238921182618157
NCU08747	3.40046235600682	0.0024161558791788
NCU01830	2.23319233644347	0.00273580308874198
NCU01987	2.9787337045828	0.00282801243968318
NCU09630	2.79865638631062	0.00284056904010214
NCU04896	4.06504500925879	0.00289269006431317
NCU16011	2.83584684723347	0.00305562637328765
NCU09487	2.25448706131637	0.00328371476392421
NCU07819	3.22713279433602	0.00352735749264704
NCU08770	2.25856946855798	0.00353680522484606
NCU02163	2.42204442812782	0.00354703798043878
NCU01071	3.31070099365053	0.00359163007285074
NCU05100	4.25557641934739	0.00361778981570133
NCU08796	3.84495454338649	0.00369301139346105
NCU07602	4.59488170997131	0.00379066356045355
NCU05845	4.27622305095048	0.00388178100842522
NCU03568	2.49453921129074	0.00391926053028813
NCU08916	3.75815932804923	0.00394949300553975
NCU04538	2.82694276114329	0.00405699994127315
NCU05676	5.1226930894548	0.00419869976269241
NCU16350	2.0891200081428	0.00436709572247794
NCU04928	2.15280194495672	0.00449969560801781
NCU07228	2.49876153623233	0.00455568411372794
NCU01860	2.53933817722894	0.00459723230980325
NCU06973	3.1038547010168	0.00464004230339627
NCU16021	3.11967105594873	0.004646649327797
NCU16348	2.62648865235014	0.00467759217464756
NCU06889	3.72534711955547	0.00471462907857332
NCU05773	3.27826197010919	0.00479582200862291
NCU08569	2.65386879124638	0.00486269520531035
NCU03643	2.45735533217114	0.00491557206568875
NCU02071	2.1334891674372	0.00516419318826849
NCU08774	2.05799862669476	0.00531088420488931
NCU04398	3.35489786536035	0.00537326793553585
NCU09865	2.20815375616729	0.00576258847071173
NCU08204	3.9482960552043	0.00577206690537975
NCU16008	3.96592110988419	0.00577970718720178
NCU08972	2.82891807004706	0.00580775664144327
NCU07103	4.59488170997131	0.00629456214424434
NCU09640	2.54184843439955	0.00634277532536036
NCU07628	4.57481103631488	0.00652049254717149
NCU08853	2.74950052184979	0.0065348892543976
NCU08200	3.44628094071182	0.0067017342223244
NCU03701	2.57685531228143	0.00671167694933726
NCU07215	4.55492100606019	0.00685565995110273
NCU00343	2.56854374977477	0.0068741656327801
NCU06657	2.48545213318473	0.00693170181508087
NCU00852	3.12988807845487	0.00694493530458965
NCU06938	2.65896406778401	0.00705822005640205
NCU07648	3.01664176261219	0.00706695805195323
NCU10056	2.40208967580825	0.00721483734563855
NCU05755	2.46860021498884	0.00737531947575011
NCU08249	3.64123803629891	0.00774728597035645
NCU00763	2.39048591881301	0.00779818942314929
NCU03414	4.31815138003468	0.00785776695108764
NCU01088	2.20504388131062	0.00794888781678353
NCU07593	3.23210929369095	0.00798583522384515
NCU08219	3.15366054091453	0.00830581866817542
NCU08572	3.01486213981184	0.00841571555099841
NCU06286	3.31850066024174	0.00850936263687366
NCU02922	3.69543785666117	0.0087844394154256
NCU07594	4.80079997317332	0.00917675059916449
NCU00746	3.26310006614541	0.00947081183724254
NCU02199	2.39136687739341	0.00972292062845237
NCU06903	4.25557641934739	0.00973918143566745
NCU08180	3.01013134505951	0.00979387978234299
NCU02607	2.16050851062594	0.00980636234527454
NCU02873	2.36152407637227	0.00981775136110962
NCU08645	3.31850066024174	0.00989866297491796
NCU00557	2.4331120160649	0.0103482119847648
NCU05615	3.8733750501914	0.0103731711363518
NCU08109	3.64009130182235	0.0104772210967182
NCU03373	2.2611573920362	0.0106222384783006
sad-3	2.43399013418429	0.0108151313636836
NCU02921	4.48721510716803	0.0109234788841361
NCU00764	3.25881246967889	0.0112737956503207
NCU01308	2.43913640892516	0.0113315305452681
NCU09148	3.05598881392756	0.0114615403570628
NCU08573	3.37951937319643	0.0117015871691187
sad-2	2.66078800658288	0.0117673081710658
NCU16010	2.76760777507846	0.0124461864892171
NCU08182	4.31815138003468	0.0138040431062194
NCU08235	4.08993790503555	0.0138927174206378
NCU05143	2.47772312892903	0.0142486119417932
NCU00071	3.12228911619292	0.0144146890120367
NCU02883	2.28995272941745	0.0144372932446821
NCU06384	2.34660029932289	0.0144560731314211
NCU06160	2.93820563326377	0.0146461922466211
NCU07227	4.61513404781831	0.0149429854319134
NCU08529	2.11250486242626	0.0150546022366675
NCU09424	2.31610022465916	0.0151596999024197
NCU16703	4.31815138003468	0.0156609004916124
NCU08220	3.8733750501914	0.0157562431817543
NCU16562	2.46931429324786	0.0158825579360369
NCU06288	4.2351386010955	0.0164799115940571
NCU02866	3.14775573515015	0.0181207432126026
NCU04031	2.87619762581694	0.0181413086174678
NCU01495	2.28042868058305	0.018276678349944
NCU04891	4.63556897253777	0.0187227526020873
NCU07410	2.25264737884875	0.0189212035649195
NCU00322	2.17559364535327	0.0191843127155985
NCU05938	2.29698372570918	0.0192051332129108
NCU08261	3.08011730378275	0.0214103146849054
NCU08078	3.34539230676282	0.0222241837729132
NCU05467	3.29892937607317	0.0223398982440133
NCU04751	2.13484985287159	0.0228765912536139
NCU05494	2.53611928299041	0.0228808617053485
pks-6	2.22018075454375	0.023123929200457
NCU08571	3.8733750501914	0.0231568122036312
NCU07638	4.31815138003468	0.0235277882540677
NCU00313	2.82860462906134	0.0243211498743538
NCU16362	2.07510368022145	0.0248635251027416
NCU05108	3.31309728027087	0.0252853663379095
NCU05621	3.15540387856381	0.0253352328043694
NCU00922	2.3957369134871	0.0262552852826669
NCU08641	2.25545949507545	0.0267563113666521
NCU03412	3.31309728027087	0.0285589053033043
NCU05677	3.65848700454409	0.0286484633054794
NCU04559	3.91657795798982	0.0291056044022653
NCU08095	2.85954309588708	0.0294576511678404
NCU06293	3.91657795798982	0.0312659199553553
NCU07809	3.8521413995008	0.0332283596968492
NCU02870	3.8733750501914	0.033439307211826
NCU08243	3.35056216196617	0.0335762063415778
NCU09951	3.34539230676282	0.0342548691819531
NCU05657	3.894852676538	0.0354588932648762
NCU09277	2.39969990922938	0.0356197722080208
NCU08106	3.91657795798982	0.0372630535166684
NCU03843	2.55757139578192	0.038485661600779
NCU02862	3.8521413995008	0.0398049376293368
NCU02869	3.34539230676282	0.0406648360185049
NCU01875	3.63823466669708	0.0438814532436374
NCU08646	3.36778844607333	0.0464398087840456
NCU07146	3.8521413995008	0.0493358149672645
