"NCU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCU06197",4.84654245190285,1.26385714595331,0.691595051771696,1.82745255726689,0.0676317532540254,0.0821976851643655
"NCU11314",364.689395181868,-0.787897631538571,0.163762334033831,-4.81122619671385,1.50007130016522e-06,2.82170728276693e-06
"NCU06198",1274.80036219288,-3.01966109556037,0.155257101634763,-19.4494233356489,2.94726816730574e-84,1.95622418424504e-82
"NCU06199",3035.10492027915,-1.55164780188267,0.137721947765401,-11.2665252493073,1.91998266888503e-29,1.36044087874446e-28
"NCU16645",11.725109739408,0.314709750902107,0.517417885846545,0.608231295265744,0.543034081175867,0.575161043208091
"NCU06200",3437.26723033177,-0.387703714039028,0.0909757247477453,-4.26161720738187,2.02952863970068e-05,3.48322092129455e-05
"NCU06201",2688.50362385066,0.475163932901737,0.106088168679375,4.47895310869018,7.50100074059371e-06,1.33407335446542e-05
"stk-38",1547.42495231095,-1.10568223253253,0.0949628073380893,-11.6433187215712,2.48167436499296e-31,1.94487524331216e-30
"NCU06203",1849.69215614276,-0.681600783231328,0.17722970237891,-3.84586090301102,0.000120129900883551,0.00019399328747448
"NCU06204",357.22298335435,0.0754215103724476,0.169336005976513,0.445395590485987,0.656033898277804,0.683533094218859
"rco-1",5337.19872832943,0.625963356439753,0.0888151421322745,7.04793508642357,1.81592311326618e-12,4.99660513709478e-12
"NCU06206",6017.18285328145,2.37601555677942,0.170398737961255,13.9438565402971,3.42899568240036e-44,5.03108434183162e-43
"NCU06207",10171.5176708773,0.408355020702917,0.146008631955563,2.79678684221353,0.00516135727231015,0.00708987229423203
"NCU06209",1042.0362485905,-0.0711562702003241,0.122964207531631,-0.578674653614303,0.562808721580339,0.59449222653019
"NCU06210",19561.4365468262,1.17206180948538,0.125404059342633,9.34628285263901,9.0782188208405e-21,4.01438436868395e-20
"tca-16",9046.79658732363,-1.75089102880688,0.116862444194135,-14.9824953677868,9.55606321040266e-51,1.86104807872053e-49
"NCU06212",518.228045806935,-0.125116058069973,0.114397062579725,-1.0936999189361,0.274086609853098,0.305281170358068
"NCU06213",778.581682738645,-0.556568905645835,0.108780510705514,-5.11643953531854,3.11357033310464e-07,6.16209041381379e-07
"NCU06214",794.222469961567,-1.28324807536829,0.108031570049631,-11.8784543701323,1.53173397922785e-32,1.27954866740806e-31
"NCU06215",723.142222073115,-2.13734515653612,0.116800828428125,-18.2990581941923,8.41916995072321e-75,4.06662580243596e-73
"NCU06216",1105.75158299842,0.0495608654632135,0.138213080781112,0.358583031237853,0.719907042816191,0.743530540569236
"NCU06217",485.183232915393,-1.58321704636609,0.163046553411734,-9.71021474074381,2.72761848419613e-22,1.32339003233723e-21
"NCU06218",714.175711374135,-0.125931621474347,0.0992154029311639,-1.2692749084708,0.204343032255688,0.231956048380418
"NCU06220",3284.9975176125,0.00129384555480566,0.168706998424596,0.00766918721148339,0.993880933913716,0.994492490226246
"NCU06221",4.67212894867295,2.88894665006445,0.737932585507136,3.91491947476348,9.04343848538117e-05,0.000147676701760442
"NCU06222",473.077341076089,0.219526802490957,0.130001008648704,1.68865460947441,0.0912856388985583,0.109097743597897
"NCU06223",429.216641918402,-0.961781499091823,0.195929536896868,-4.90881321073136,9.16291981829342e-07,1.74648581103905e-06
"NCU06224",2642.71400749868,0.633265292163435,0.118260888504201,5.35481595118355,8.56435470883676e-08,1.75514406414871e-07
"NCU11313",875.208338036991,-1.3996732566748,0.179858611942401,-7.78207527323205,7.13443946184536e-15,2.26155704448425e-14
"NCU11312",1912.67101711682,-0.14413782238803,0.118183968995226,-1.21960553206546,0.222614448276222,0.251627568562453
"tim8",1136.44147083996,-0.623362504746297,0.123682721436986,-5.0400128449946,4.65500601669502e-07,9.08014668230573e-07
"NCU06226",29517.7317582677,0.0970728652758847,0.142532748543392,0.681056573088763,0.495835694211903,0.529365233441902
"NCU06227",223.829837464138,-2.98556883348339,0.297768350385608,-10.0264814229487,1.16597770225682e-23,6.14942942752422e-23
"NCU06228",1277.66830692873,1.28640159958214,0.182653821067755,7.04283979421899,1.88360761989718e-12,5.17700268939064e-12
"NCU06229",29.2792178587916,1.28895619146647,0.434050338910023,2.96960070277394,0.00298187060009113,0.00419949645569994
"stk-39",2390.0804534298,0.532874962024357,0.240466197388057,2.21600777079042,0.0266909699541408,0.0338696571521071
"NCU06231",2637.48745704927,0.57934677090146,0.158344256654316,3.65877982026366,0.000253418942817238,0.000397781310339091
"leu-1",8460.33643180368,-0.244626590788383,0.190503875770318,-1.28410296010627,0.199105932473834,0.226445574443082
"NCU06233",1091.10916223506,-0.679642199605454,0.115393862260028,-5.88976039361565,3.86755958206638e-09,8.69688380784090e-09
"NCU06234",7.12425164093422,2.17794198419645,0.716963121017391,3.03773223524508,0.00238365655089479,0.00338731968643758
